155886,2017-03-29 23:42:33
156396,2017-01-11 11:39:20
102553,2016-11-07 17:41:07
129347,2016-07-21 12:10:42
177384,2017-05-08 12:34:04
54897,2017-09-27 09:37:30
212414,2017-11-09 11:23:47
86993,2016-04-12 13:47:07
126361,2016-07-05 00:33:58
205423,2017-09-30 12:14:06
92672,2017-04-04 21:47:22
148022,2016-11-18 07:34:07
143552,2017-01-22 11:52:25
171301,2017-04-06 15:13:49
104842,2016-02-21 13:03:56
119295,2016-06-11 16:43:06
190975,2017-07-08 10:21:17
123227,2016-07-01 21:12:25
42885,2016-01-29 16:27:24
185878,2017-06-14 17:06:20
105796,2016-02-29 11:49:58
216943,2017-11-29 20:17:14
110764,2016-09-03 11:15:57
17022,2016-03-30 16:27:38
167026,2017-03-15 22:58:37
91399,2017-08-03 09:27:55
47451,2017-05-08 22:50:06
113596,2017-05-31 23:42:55
202622,2017-09-13 12:20:07
101890,2016-02-02 01:16:35
66912,2017-07-06 22:39:23
199929,2017-08-26 17:08:58
60490,2016-11-25 15:45:06
68997,2016-05-31 14:18:56
126897,2017-07-12 18:50:56
200863,2017-10-27 10:57:49
144980,2016-11-01 20:40:13
175359,2017-04-28 18:06:49
11685,2017-08-10 11:48:12
102535,2016-11-26 22:54:05
20891,2016-01-10 18:24:09
174571,2017-04-25 19:14:07
217600,2017-12-04 11:44:02
105914,2016-02-29 23:11:46
191956,2017-07-12 15:52:14
128537,2016-09-27 20:26:29
182272,2017-05-30 12:36:56
203539,2017-09-19 10:29:01
64908,2016-02-25 09:13:56
167787,2017-03-21 11:13:36
21206,2016-05-04 12:49:09
208760,2017-10-21 10:25:40
50892,2017-07-28 10:01:14
149172,2017-06-14 19:18:29
111453,2016-04-08 18:46:22
165269,2017-11-28 23:47:05
10030,2017-12-28 11:35:57
155584,2017-01-05 15:35:20
102849,2016-02-04 15:16:02
143503,2016-10-22 00:04:43
71183,2017-10-08 20:26:57
200270,2017-08-28 22:59:12
156835,2017-01-26 15:06:18
139826,2017-01-03 00:14:17
105595,2016-02-27 13:53:42
101776,2016-01-27 10:19:21
192022,2017-07-12 20:54:45
124369,2016-06-22 20:39:11
19421,2016-05-25 23:51:20
111043,2016-04-06 14:34:25
204687,2017-09-25 22:59:33
155287,2017-01-16 18:26:10
164630,2017-03-03 10:11:03
177723,2017-05-30 17:06:59
92098,2017-09-03 20:40:33
130577,2017-02-11 15:20:20
126305,2016-07-04 19:41:04
130316,2017-03-11 14:17:25
159881,2017-02-02 14:42:48
131512,2017-02-08 22:11:25
88867,2017-02-28 22:33:46
147010,2017-09-03 23:44:35
103080,2016-02-06 18:25:39
205843,2017-10-03 01:39:38
77704,2017-07-25 18:45:22
59147,2016-08-24 09:52:28
162417,2017-02-18 17:23:15
117296,2016-05-16 22:45:38
138135,2017-11-07 17:12:39
178170,2017-05-11 13:35:25
30456,2017-10-09 23:44:49
164245,2017-03-01 13:23:17
40598,2016-05-03 19:13:16
78380,2017-06-23 19:02:08
99179,2016-01-08 11:25:46
204482,2017-09-24 21:26:06
132613,2016-12-16 13:21:16
121223,2017-10-21 23:34:30
109319,2016-03-27 21:37:34
61473,2016-10-25 14:31:05
139911,2016-09-30 23:17:43
185599,2017-06-13 16:07:00
186050,2017-06-15 16:23:21
56209,2016-05-23 23:44:17
135818,2017-01-27 18:53:46
214456,2017-12-23 12:51:45
16742,2017-07-31 09:24:16
69509,2016-07-06 23:14:42
148165,2016-11-19 11:26:22
58732,2016-09-22 21:44:04
22111,2016-12-01 16:07:12
135860,2016-09-04 14:15:31
167755,2017-03-20 16:33:25
187588,2017-11-07 13:15:24
69903,2016-06-03 14:16:20
114951,2016-05-03 23:46:39
136911,2016-09-12 09:04:13
99604,2016-01-11 18:47:53
139959,2016-10-01 12:07:22
147584,2016-11-15 16:40:33
145515,2017-11-07 16:26:04
97188,2016-02-16 10:47:31
203802,2017-09-20 21:31:03
146479,2016-11-09 10:26:32
185293,2017-08-23 12:16:01
122862,2016-06-14 14:18:35
79023,2016-01-15 09:21:25
105613,2016-02-27 17:10:56
169576,2017-03-29 22:44:04
85822,2017-11-26 12:36:12
164844,2017-03-04 14:42:41
54235,2016-06-24 09:05:16
143639,2017-03-11 13:41:36
124125,2016-10-14 15:34:10
152180,2017-11-12 22:37:35
132368,2016-08-10 00:12:01
203944,2017-11-24 13:20:50
22746,2017-06-25 23:16:50
154462,2017-05-28 08:48:13
209319,2017-10-24 09:12:17
111686,2016-04-10 23:04:09
117085,2016-05-15 19:05:17
73268,2017-10-19 21:04:40
145718,2017-02-08 13:49:03
14535,2017-10-06 15:38:20
154110,2017-08-13 19:19:32
174290,2017-07-07 23:30:44
210591,2017-10-31 19:51:09
209430,2017-10-24 18:35:01
109460,2016-03-28 19:01:07
139942,2016-10-29 09:04:59
144217,2016-12-08 10:26:01
191110,2017-07-08 22:28:29
152443,2016-12-14 15:26:52
54235,2016-12-30 13:50:34
214335,2017-11-20 15:10:08
194968,2017-07-28 14:50:42
121925,2016-06-09 18:03:49
130095,2016-07-26 15:06:01
79132,2017-03-14 18:10:43
199628,2017-08-24 14:10:53
119676,2017-05-21 19:35:08
50920,2016-01-20 21:30:27
97880,2017-09-06 11:08:13
209482,2017-10-24 23:36:11
173283,2017-04-19 14:53:54
117114,2016-05-15 22:15:32
157160,2017-01-16 13:47:47
185141,2017-06-11 19:19:33
129297,2016-07-21 00:41:50
20755,2016-07-22 12:54:31
133039,2016-08-15 18:40:31
204297,2017-09-23 15:59:01
126357,2016-07-24 20:38:13
200199,2017-08-28 16:06:58
53597,2016-11-23 20:52:24
125013,2016-06-27 14:16:00
124857,2016-06-26 18:29:40
101915,2017-08-17 11:06:52
149247,2016-11-25 14:25:18
10414,2016-03-24 09:44:16
179166,2017-05-16 10:34:05
146958,2016-11-11 12:40:41
189699,2017-07-03 09:13:43
98496,2016-01-03 20:53:08
217375,2017-12-02 18:24:05
103638,2017-01-15 10:26:33
152757,2017-03-29 10:13:58
54955,2017-01-18 16:46:47
206780,2017-10-09 09:39:44
128849,2016-07-18 15:02:33
23158,2016-09-21 18:11:15
34131,2016-01-28 22:46:20
92236,2016-06-03 16:02:13
197318,2017-08-30 15:21:58
163469,2017-02-25 08:43:19
28012,2016-03-15 12:57:40
180372,2017-05-22 11:34:27
47965,2017-11-02 09:21:39
191326,2017-07-10 09:16:32
70443,2016-01-08 12:40:02
57501,2016-03-07 13:57:46
118296,2016-05-23 16:58:56
164324,2017-03-01 19:39:12
125095,2016-12-06 00:13:17
176944,2017-05-05 22:53:49
142123,2016-10-13 16:20:29
111272,2016-04-07 16:08:14
151104,2016-12-06 10:51:08
189666,2017-07-03 00:32:38
152572,2016-12-16 11:12:46
181059,2017-07-24 14:18:54
119708,2016-06-16 15:43:28
213609,2017-11-15 18:01:28
51003,2016-10-20 21:18:16
62648,2016-11-15 23:23:41
183470,2017-06-04 13:26:30
134924,2016-08-28 19:16:28
13841,2017-07-25 17:36:07
141185,2016-11-25 23:16:46
144804,2016-11-01 11:08:33
184946,2017-06-10 15:14:35
72547,2016-07-12 13:14:14
101201,2016-01-22 20:12:12
100123,2016-01-19 22:05:52
187907,2017-06-25 13:06:55
195212,2017-07-30 13:45:58
219342,2017-12-15 09:32:29
19336,2016-07-11 19:37:53
148377,2016-11-21 11:37:49
163875,2017-02-28 10:27:41
172407,2017-11-11 22:13:27
83060,2016-05-14 17:28:21
159423,2017-01-31 12:50:14
134095,2016-10-10 14:55:17
198489,2017-08-17 11:50:54
158450,2017-01-25 12:45:34
155580,2017-06-25 13:25:59
192482,2017-07-15 11:03:28
138562,2016-09-22 15:38:57
108221,2016-03-18 14:25:33
98446,2016-01-03 14:51:00
190573,2017-07-06 10:20:06
156671,2017-12-27 21:11:39
40287,2016-09-02 15:01:38
135338,2016-08-31 11:32:52
183046,2017-06-02 08:29:44
115456,2016-05-06 11:18:58
132821,2017-11-03 06:33:47
99057,2016-04-08 12:17:57
73064,2017-09-21 13:00:54
126593,2016-11-13 17:24:49
145623,2016-11-04 15:16:40
86251,2016-08-23 12:49:04
36080,2016-08-05 11:57:32
116513,2016-11-08 13:01:39
195268,2017-07-30 20:11:22
129373,2016-08-02 19:26:08
158748,2017-07-26 17:22:58
147357,2016-11-14 13:40:33
31916,2016-05-25 10:06:49
30124,2017-09-24 15:02:40
68954,2016-04-12 15:56:04
217050,2017-11-30 14:39:31
176374,2017-05-08 21:25:58
15296,2017-09-27 20:23:21
28845,2017-11-11 15:04:04
53172,2017-02-22 23:49:30
218454,2017-12-09 00:49:00
192056,2017-07-13 00:22:30
183267,2017-06-03 01:17:06
113217,2016-04-20 00:16:23
75647,2016-01-14 17:40:22
192709,2017-07-16 22:42:27
137725,2017-08-31 21:49:27
183762,2017-06-05 22:33:11
178773,2017-05-14 13:36:31
143316,2017-12-05 16:50:30
178110,2017-05-11 09:35:53
98592,2016-01-04 12:36:07
200933,2017-09-01 22:13:05
81291,2016-04-02 16:05:14
138706,2016-11-19 08:32:42
163118,2017-06-20 10:46:08
60466,2017-12-07 12:16:10
119935,2016-11-25 11:35:12
133650,2016-08-19 16:05:53
206632,2017-10-07 23:30:02
97521,2017-10-05 21:17:45
113502,2016-04-21 16:59:55
104728,2016-02-19 15:28:52
145971,2017-01-30 17:22:46
107218,2016-03-10 12:34:25
119123,2016-05-27 13:43:55
33245,2017-05-18 17:49:05
190643,2017-07-06 14:14:15
90903,2016-01-05 17:10:02
70137,2017-10-11 12:43:08
37427,2016-05-04 23:07:20
92312,2016-04-04 16:03:32
166367,2017-03-12 14:46:47
135015,2017-04-19 13:01:07
220537,2017-12-23 10:21:05
111746,2016-09-12 14:33:53
121142,2017-07-28 18:42:54
110481,2016-05-07 18:05:26
67727,2016-03-28 21:00:50
130805,2016-07-31 20:44:41
103375,2016-08-17 21:20:29
212569,2017-11-10 09:09:26
186626,2017-06-19 09:05:16
74177,2016-08-03 09:17:42
175347,2017-04-28 17:09:02
177518,2017-06-29 21:55:54
132854,2016-08-13 11:31:41
89022,2016-05-25 13:57:28
99996,2016-01-13 20:44:10
152522,2017-10-24 16:38:49
10858,2016-09-12 18:13:41
108846,2016-03-23 13:53:02
102853,2016-10-26 10:19:57
91460,2017-07-05 10:55:30
143519,2016-11-15 20:18:53
50991,2016-07-06 15:40:26
179788,2017-05-18 21:55:04
109871,2016-03-30 21:54:30
144231,2016-10-27 19:52:40
149254,2016-11-25 14:38:02
39319,2017-05-16 18:56:47
153916,2016-12-23 19:52:06
179834,2017-05-19 01:13:08
126357,2016-07-05 00:03:27
165904,2017-03-09 19:35:01
133132,2016-08-16 13:53:03
194237,2017-07-25 09:30:58
194570,2017-09-16 21:03:29
18924,2017-11-10 17:11:48
201371,2017-09-05 12:15:30
156252,2017-04-25 01:58:32
88548,2017-03-11 19:44:15
42690,2017-07-08 09:53:05
206089,2017-10-04 13:50:56
15105,2016-11-06 15:02:43
125745,2016-07-13 01:19:55
131411,2016-08-03 14:20:25
199213,2017-08-22 03:34:43
134738,2017-07-04 22:40:11
177819,2017-05-09 22:21:41
69509,2016-07-06 23:14:32
172302,2017-04-12 00:19:56
221456,2017-12-28 21:05:32
215107,2017-11-24 09:59:11
80095,2016-09-27 04:54:53
90466,2016-01-03 18:25:55
214527,2017-11-21 19:21:08
59251,2017-07-20 02:08:56
26786,2016-03-10 11:30:46
136355,2017-03-03 14:40:07
87718,2016-10-12 11:20:18
218170,2017-12-07 11:49:24
109332,2016-05-18 13:49:10
214844,2017-11-23 20:05:17
71757,2016-03-22 10:04:27
56519,2016-05-27 17:54:56
111978,2017-01-01 21:43:16
38962,2016-08-05 12:41:14
69472,2017-04-07 10:29:47
179300,2017-05-16 19:45:18
104684,2016-02-19 08:51:29
181271,2017-05-25 21:37:42
136635,2016-09-09 21:21:32
211495,2017-11-04 21:14:40
198351,2017-08-16 16:57:10
163080,2017-02-23 00:39:57
197814,2017-08-12 17:20:40
198517,2017-08-17 14:02:11
184375,2017-06-26 22:04:12
81569,2017-10-14 22:48:53
105957,2016-05-08 22:00:38
191543,2017-10-20 11:16:32
187143,2017-06-21 12:53:08
78405,2016-05-28 01:02:53
198882,2017-08-20 09:44:33
24114,2016-04-12 12:22:17
90384,2017-12-17 22:13:22
179370,2017-05-17 03:29:20
87337,2016-11-08 21:02:55
118191,2016-05-23 02:32:29
172475,2017-04-13 09:35:49
129276,2016-07-20 22:12:47
114650,2016-12-28 23:05:07
162189,2017-02-16 15:40:13
108010,2016-03-17 10:38:37
13299,2016-07-04 15:34:25
26903,2016-06-19 19:58:05
167983,2017-03-21 18:24:53
101729,2016-05-15 14:16:17
180472,2017-10-19 23:56:19
108484,2016-03-21 10:31:24
17430,2017-09-28 23:18:25
116628,2017-03-03 16:07:03
125991,2016-07-29 00:49:10
212995,2017-11-12 21:25:08
32572,2016-05-08 00:34:40
159978,2017-02-02 23:56:46
116055,2016-05-10 10:44:48
36608,2017-09-22 12:29:58
122672,2016-07-01 12:48:04
113519,2016-04-21 18:15:35
151375,2017-12-15 14:39:29
167795,2017-03-20 19:31:14
199117,2017-08-21 16:54:23
171449,2017-04-28 10:54:32
151014,2017-05-29 10:26:44
190787,2017-07-07 10:15:32
150478,2016-12-01 17:46:16
27264,2016-12-08 14:26:08
145470,2016-11-03 21:24:26
142237,2016-10-14 13:11:01
138580,2016-09-22 18:08:30
69509,2016-08-03 23:03:45
203564,2017-09-19 12:29:45
200601,2017-08-30 18:14:35
45312,2016-11-11 16:53:02
79501,2016-07-26 19:22:03
101786,2016-01-27 10:59:51
136990,2016-09-12 14:23:18
99197,2017-02-01 22:08:45
120318,2016-06-02 12:18:19
40174,2017-03-12 22:27:24
122775,2016-07-25 10:42:21
110222,2016-10-27 22:47:24
210266,2017-10-30 12:15:18
91373,2016-01-02 14:21:08
83432,2016-01-24 18:01:22
39068,2016-06-06 09:39:18
182121,2017-05-29 21:22:58
177555,2017-05-08 23:36:06
163234,2017-02-23 20:45:42
140156,2016-10-02 18:31:20
206984,2017-10-10 11:01:18
114240,2016-04-26 12:43:13
162536,2017-02-19 21:55:11
193750,2017-07-22 03:23:59
40734,2016-05-14 08:04:42
179022,2017-05-15 14:35:32
152336,2016-12-13 23:41:07
207811,2017-10-16 10:52:44
124886,2016-10-02 17:38:18
105595,2017-11-03 15:55:24
139080,2017-07-13 12:34:56
33647,2016-02-29 22:36:40
186137,2017-06-15 23:35:27
137500,2016-09-15 13:22:18
70172,2016-11-02 18:38:02
12911,2016-11-18 12:09:30
186215,2017-06-16 14:26:53
34790,2017-01-30 22:24:26
190909,2017-07-07 19:51:56
107016,2016-03-08 22:46:14
198192,2017-08-15 19:18:19
103144,2016-02-07 13:56:26
108707,2016-03-22 17:20:12
127718,2017-02-02 00:28:04
67997,2016-09-17 15:15:26
168597,2017-04-15 23:45:30
146294,2017-02-26 12:04:38
149091,2017-07-28 12:12:37
104610,2016-02-18 14:01:27
55391,2016-04-29 13:36:24
54235,2016-10-18 13:59:56
123385,2017-02-11 16:38:25
198231,2017-08-16 04:13:56
135408,2016-08-31 16:31:42
188842,2017-11-07 20:33:06
164379,2017-03-01 22:55:16
148061,2016-11-18 12:44:49
120433,2016-06-27 12:50:34
29064,2016-05-23 17:19:58
182519,2017-05-31 10:14:22
127483,2016-08-14 14:30:32
165466,2017-03-07 23:29:16
98293,2016-01-01 00:22:06
168418,2017-07-25 22:45:38
114201,2016-12-06 11:23:42
108901,2016-03-23 19:29:44
119332,2016-05-28 19:20:06
163446,2017-02-24 22:32:44
39981,2017-11-28 18:56:03
139454,2016-09-28 13:55:10
155241,2017-04-21 12:07:15
141146,2016-10-07 16:25:35
116534,2016-05-12 00:01:55
163333,2017-06-27 23:38:44
196080,2017-08-02 19:39:34
66106,2017-02-20 20:48:27
200536,2017-09-02 12:38:12
19311,2016-11-25 00:27:05
114312,2016-04-26 18:03:24
122218,2016-06-11 01:28:38
152373,2017-07-17 10:11:53
185248,2017-06-12 10:00:05
49323,2016-11-19 09:53:50
148423,2017-02-01 10:55:14
171026,2017-04-05 13:54:39
41960,2016-04-07 15:39:37
174880,2017-04-26 21:34:32
114271,2016-05-29 12:44:35
195261,2017-12-29 23:26:24
168419,2017-03-23 21:44:39
159615,2017-02-01 11:10:34
127661,2017-06-20 19:21:56
17778,2016-01-18 09:10:37
181462,2017-05-26 17:05:44
150209,2017-09-22 19:44:01
43693,2016-10-18 11:27:55
173648,2017-04-20 23:29:12
172075,2017-04-10 23:24:27
88490,2017-06-20 12:22:40
123001,2016-06-15 00:22:48
179407,2017-06-17 11:12:38
203328,2017-09-18 01:05:53
68514,2016-01-25 13:11:00
117640,2016-05-18 20:46:33
127941,2017-09-05 09:46:21
168730,2017-07-06 01:51:36
27447,2017-11-20 13:02:25
202534,2017-09-12 21:05:22
191552,2017-07-10 20:54:56
149280,2016-12-21 16:21:22
131454,2016-12-21 23:16:55
178032,2017-05-10 20:09:24
86112,2016-05-31 10:57:19
113542,2016-04-21 19:51:17
183111,2017-06-02 12:42:36
176402,2017-05-03 18:50:42
179227,2017-05-16 14:02:11
12843,2017-04-03 09:20:07
168408,2017-03-23 21:04:00
121259,2016-06-07 10:29:11
38395,2017-08-15 10:23:31
172374,2017-04-12 13:09:12
111552,2016-09-08 12:50:29
177051,2017-05-06 15:21:58
116128,2017-02-26 22:49:39
128129,2016-09-25 17:08:49
44343,2017-07-11 10:50:05
166519,2017-03-13 12:15:43
137516,2017-11-27 08:59:17
140869,2016-12-08 23:22:48
147226,2016-11-13 21:09:47
79641,2016-07-08 02:17:51
83155,2016-02-05 16:27:13
140425,2017-02-15 13:13:29
118999,2016-05-26 21:19:43
48413,2017-12-01 09:11:46
19311,2016-11-03 02:30:31
130647,2016-07-30 02:26:19
181385,2017-05-26 12:29:37
130065,2016-07-26 12:25:56
133201,2016-08-16 23:23:24
150724,2017-11-29 15:31:06
161287,2017-02-10 14:20:53
22377,2017-10-08 10:09:49
205087,2017-09-28 12:56:25
176017,2017-05-02 15:48:12
68716,2016-12-20 11:35:19
157657,2017-02-09 14:25:53
106527,2016-03-05 14:27:56
34479,2016-05-12 15:34:58
191845,2017-07-12 09:40:29
114552,2016-08-13 11:37:13
119435,2016-08-18 23:12:21
95377,2016-01-14 21:29:49
159663,2017-02-01 14:15:48
12079,2016-03-11 10:06:53
11561,2016-04-19 23:28:17
162201,2017-03-28 21:35:39
54235,2016-11-16 08:58:47
59303,2017-09-14 12:34:25
207147,2017-10-11 11:34:05
172184,2017-04-11 14:47:50
220094,2017-12-20 09:38:06
185707,2017-06-13 23:12:40
106203,2016-06-11 23:25:18
96522,2017-02-22 14:55:52
202931,2017-09-15 11:26:55
92179,2017-08-19 01:22:36
210092,2017-10-29 12:41:22
180206,2017-05-21 15:51:09
104898,2017-07-24 01:13:42
164457,2017-03-02 12:24:58
140995,2016-10-06 20:13:39
217245,2017-12-01 16:46:10
87176,2017-11-06 18:23:21
121167,2017-03-20 11:44:33
45540,2017-02-21 13:07:56
207967,2017-10-17 00:10:47
30976,2017-06-22 13:48:51
43385,2016-04-23 11:29:55
178055,2017-07-24 22:01:36
182894,2017-08-11 16:05:49
114329,2017-01-03 15:31:00
187509,2017-06-22 23:36:48
53854,2016-06-08 10:50:33
29312,2016-04-28 21:11:11
88548,2017-11-23 22:45:40
107502,2016-07-07 20:14:30
106799,2016-08-28 11:41:30
151612,2017-11-24 00:08:28
106575,2016-03-06 01:10:13
191637,2017-07-11 10:40:53
194620,2017-11-25 20:48:02
115220,2016-05-04 23:52:03
117323,2016-05-30 00:48:02
206328,2017-10-05 21:10:17
75405,2016-12-08 18:47:13
122398,2016-06-12 12:57:41
139952,2016-10-01 11:28:12
63314,2017-06-15 15:42:05
189163,2017-06-30 11:40:24
47056,2016-01-09 13:51:16
10363,2017-09-08 13:22:12
180993,2017-05-24 19:02:50
