0.888,0.2756844,1,5.0,2.5,1,0,5.0,4.0,1.11
0.816,0.2756844,1,5.0,2.5,1,0,5.0,4.0,1.02
10.896,0.2756844,1,5.0,2.5,1,0,5.0,4.0,13.62
5.144,0.2756844,1,5.0,2.5,1,0,5.0,4.0,6.43
6.368,0.2756844,1,5.0,2.5,1,0,5.0,4.0,7.96
7.408,0.2756844,1,5.0,2.5,1,0,5.0,4.0,9.26
5.664,0.2756844,1,5.0,2.5,1,0,5.0,4.0,7.08
6.432,0.2756844,1,5.0,2.5,1,0,5.0,4.0,8.04
1.536,0.2756844,1,5.0,2.5,1,0,5.0,4.0,1.92
1.248,0.2756844,1,5.0,2.5,1,0,5.0,4.0,1.56
0.84,0.2756844,0,5.0,2.5,1,0,5.0,4.0,1.05
0.64,0.2756844,1,5.0,2.5,1,0,5.0,4.0,0.8
3.104,0.2756844,1,5.0,2.5,1,0,5.0,4.0,3.88
6.432,0.2756844,1,5.0,2.5,1,0,5.0,4.0,8.04
6.432,0.2756844,1,5.0,2.5,1,0,5.0,4.0,8.04
19.384,0.06734375,0,5.0,2.5,1,0,5.0,4.0,24.23
14.224,0.06734375,1,5.0,2.5,1,0,5.0,4.0,17.78
9.544,2.04045975,1,5.0,2.5,1,0,5.0,4.0,11.93
12.792,2.04045975,1,5.0,2.5,1,0,5.0,4.0,15.99
9.44,2.04045975,1,5.0,2.5,1,0,5.0,4.0,11.8
7.496,2.04045975,1,5.0,2.5,1,0,5.0,4.0,9.37
10.16,2.04045975,1,5.0,2.5,1,0,5.0,4.0,12.7
4.744,2.04045975,1,5.0,2.5,1,0,5.0,4.0,5.93
12.96,2.04045975,1,5.0,2.5,1,0,5.0,4.0,16.2
12.96,2.04045975,1,5.0,2.5,1,0,5.0,4.0,16.2
11.52,2.04045975,1,5.0,2.5,1,0,5.0,4.0,14.4
7.616,2.04045975,1,5.0,2.5,1,0,5.0,4.0,9.52
5.28,2.04045975,1,5.0,2.5,1,0,5.0,4.0,6.6
22.808,2.04045975,1,5.0,2.5,1,0,5.0,4.0,28.51
26.472,2.04045975,1,5.0,2.5,1,0,5.0,4.0,33.09
35.92,0.49155265,1,5.0,2.5,1,0,5.0,4.0,44.9
35.92,0.49155265,1,5.0,2.5,1,0,5.0,4.0,44.9
35.92,0.49155265,1,5.0,2.5,1,0,5.0,4.0,44.9
39.92,0.49155265,1,5.0,2.5,1,0,5.0,4.0,49.9
47.92,0.49155265,1,5.0,2.5,1,0,5.0,4.0,59.9
39.92,0.49155265,1,5.0,2.5,1,0,5.0,4.0,49.9
43.68,0.49155265,1,5.0,2.5,1,0,5.0,4.0,54.6
43.68,0.49155265,0,5.0,2.5,1,0,5.0,4.0,54.6
45.52,0.49155265,1,5.0,2.5,1,0,5.0,4.0,56.9
45.52,0.49155265,1,5.0,2.5,1,0,5.0,4.0,56.9
39.84,0.49155265,1,5.0,2.5,1,0,5.0,4.0,49.8
39.84,0.49155265,1,5.0,2.5,1,0,5.0,4.0,49.8
7.92,0.49155265,1,5.0,2.5,1,0,5.0,4.0,9.9
7.92,0.49155265,1,5.0,2.5,1,0,5.0,4.0,9.9
7.92,0.49155265,1,5.0,2.5,1,0,5.0,4.0,9.9
42.184,0.49155265,1,5.0,2.5,1,0,5.0,4.0,52.73
22.656,0.0620809,1,5.0,2.5,1,0,5.0,4.0,28.32
19.2,0.0620809,1,5.0,2.5,1,0,5.0,4.0,24.0
16.32,0.0620809,1,5.0,2.5,1,0,5.0,4.0,20.4
18.24,0.0620809,1,5.0,2.5,1,0,5.0,4.0,22.8
14.4,0.0620809,1,5.0,2.5,1,0,5.0,4.0,18.0
24.96,0.0620809,1,5.0,2.5,1,0,5.0,4.0,31.2
16.32,0.0620809,1,5.0,2.5,1,0,5.0,4.0,20.4
19.2,0.0620809,0,5.0,2.5,1,0,5.0,4.0,24.0
26.88,0.0620809,1,5.0,2.5,1,0,5.0,4.0,33.6
25.92,0.0620809,0,5.0,2.5,1,0,5.0,4.0,32.4
21.12,0.0620809,1,5.0,2.5,1,0,5.0,4.0,26.4
10.56,0.0620809,1,5.0,2.5,1,0,5.0,4.0,13.2
19.2,0.0620809,1,5.0,2.5,1,0,5.0,4.0,24.0
24.96,0.0620809,1,5.0,2.5,1,0,5.0,4.0,31.2
23.92,0.0620809,1,5.0,2.5,1,0,5.0,4.0,29.9
13.44,0.0620809,1,5.0,2.5,1,0,5.0,4.0,16.8
20.16,0.0620809,1,5.0,2.5,1,0,5.0,4.0,25.2
16.32,0.0620809,1,5.0,2.5,1,0,5.0,4.0,20.4
15.36,0.0620809,0,5.0,2.5,1,0,5.0,4.0,19.2
14.4,0.0620809,1,5.0,2.5,1,0,5.0,4.0,18.0
13.312,31.3301969,1,5.0,2.5,1,0,5.0,4.0,16.64
13.576,31.3301969,1,5.0,2.5,1,0,5.0,4.0,16.97
13.312,31.3301969,1,5.0,2.5,1,0,5.0,4.0,16.64
8.792,31.3301969,1,5.0,2.5,1,0,5.0,4.0,10.99
9.88,31.3301969,1,5.0,2.5,1,0,5.0,4.0,12.35
8.792,31.3301969,1,5.0,2.5,1,0,5.0,4.0,10.99
8.792,31.3301969,1,5.0,2.5,1,0,5.0,4.0,10.99
8.792,31.3301969,1,5.0,2.5,1,0,5.0,4.0,10.99
11.44,31.3301969,1,5.0,2.5,1,0,5.0,4.0,14.3
10.4,31.3301969,1,5.0,2.5,1,0,5.0,4.0,13.0
11.44,31.3301969,1,5.0,2.5,1,0,5.0,4.0,14.3
11.44,31.3301969,1,5.0,2.5,1,0,5.0,4.0,14.3
23.56,31.3301969,1,5.0,2.5,1,0,5.0,4.0,29.45
28.08,31.3301969,1,5.0,2.5,1,0,5.0,4.0,35.1
57.536,31.3301969,0,5.0,2.5,1,0,5.0,4.0,71.92
21.32,31.3301969,1,5.0,2.5,1,0,5.0,4.0,26.65
21.32,31.3301969,0,5.0,2.5,1,0,5.0,4.0,26.65
21.32,31.3301969,1,5.0,2.5,1,0,5.0,4.0,26.65
6.24,31.3301969,1,5.0,2.5,1,0,5.0,4.0,7.8
17.632,31.3301969,1,5.0,2.5,1,0,5.0,4.0,22.04
13.624,31.3301969,1,5.0,2.5,1,0,5.0,4.0,17.03
19.632,31.3301969,1,5.0,2.5,1,0,5.0,4.0,24.54
21.48,31.3301969,1,5.0,2.5,1,0,5.0,4.0,26.85
26.576,31.3301969,1,5.0,2.5,1,0,5.0,4.0,33.22
21.32,31.3301969,1,5.0,2.5,1,0,5.0,4.0,26.65
11.752,31.3301969,1,5.0,2.5,1,0,5.0,4.0,14.69
6.92,31.3301969,0,5.0,2.5,1,0,5.0,4.0,8.65
6.92,31.3301969,1,5.0,2.5,1,0,5.0,4.0,8.65
12.48,31.3301969,1,5.0,2.5,1,0,5.0,4.0,15.6
9.104,31.3301969,1,5.0,2.5,1,0,5.0,4.0,11.38
7.072,31.3301969,1,5.0,2.5,1,0,5.0,4.0,8.84
6.68,31.3301969,1,5.0,2.5,1,0,5.0,4.0,8.35
16.8,31.3301969,1,5.0,2.5,1,0,5.0,4.0,21.0
16.8,31.3301969,1,5.0,2.5,1,0,5.0,4.0,21.0
21.736,31.3301969,0,5.0,2.5,1,0,5.0,4.0,27.17
62.4,31.3301969,1,5.0,2.5,1,0,5.0,4.0,78.0
14.088,31.3301969,1,5.0,2.5,1,0,5.0,4.0,17.61
33.28,31.3301969,1,5.0,2.5,1,0,5.0,4.0,41.6
38.584,31.3301969,1,5.0,2.5,1,0,5.0,4.0,48.23
38.584,31.3301969,1,5.0,2.5,1,0,5.0,4.0,48.23
23.296,31.3301969,1,5.0,2.5,1,0,5.0,4.0,29.12
42.592,31.3301969,1,5.0,2.5,1,0,5.0,4.0,53.24
39.72,31.3301969,1,5.0,2.5,1,0,5.0,4.0,49.65
19.496,31.3301969,1,5.0,2.5,1,0,5.0,4.0,24.37
8.68,31.3301969,1,5.0,2.5,1,0,5.0,4.0,10.85
13.728,31.3301969,0,5.0,2.5,1,0,5.0,4.0,17.16
5.904,31.3301969,0,5.0,2.5,1,0,5.0,4.0,7.38
7.488,31.3301969,1,5.0,2.5,1,0,5.0,4.0,9.36
10.92,31.3301969,1,5.0,2.5,1,0,5.0,4.0,13.65
18.984,31.3301969,1,5.0,2.5,1,0,5.0,4.0,23.73
8.584,31.3301969,1,5.0,2.5,1,0,5.0,4.0,10.73
19.496,31.3301969,1,5.0,2.5,1,0,5.0,4.0,24.37
19.496,31.3301969,1,5.0,2.5,1,0,5.0,4.0,24.37
19.496,31.3301969,1,5.0,2.5,1,0,5.0,4.0,24.37
14.816,31.3301969,1,5.0,2.5,1,0,5.0,4.0,18.52
10.48,31.3301969,0,5.0,2.5,1,0,5.0,4.0,13.1
9.44,31.3301969,1,5.0,2.5,1,0,5.0,4.0,11.8
11.944,31.3301969,1,5.0,2.5,1,0,5.0,4.0,14.93
11.944,31.3301969,1,5.0,2.5,1,0,5.0,4.0,14.93
11.944,31.3301969,1,5.0,2.5,1,0,5.0,4.0,14.93
10.48,31.3301969,1,5.0,2.5,1,0,5.0,4.0,13.1
10.28,31.3301969,1,5.0,2.5,1,0,5.0,4.0,12.85
10.28,31.3301969,1,5.0,2.5,1,0,5.0,4.0,12.85
10.704,31.3301969,1,5.0,2.5,1,0,5.0,4.0,13.38
11.664,31.3301969,1,5.0,2.5,1,0,5.0,4.0,14.58
11.664,31.3301969,1,5.0,2.5,1,0,5.0,4.0,14.58
11.664,31.3301969,1,5.0,2.5,1,0,5.0,4.0,14.58
16.056,31.3301969,1,5.0,2.5,1,0,5.0,4.0,20.07
9.064,31.3301969,1,5.0,2.5,1,0,5.0,4.0,11.33
7.824,31.3301969,1,5.0,2.5,1,0,5.0,4.0,9.78
9.88,31.3301969,1,5.0,2.5,1,0,5.0,4.0,12.35
18.768,31.3301969,1,5.0,2.5,1,0,5.0,4.0,23.46
17.112,31.3301969,0,5.0,2.5,1,0,5.0,4.0,21.39
24.184,31.3301969,1,5.0,2.5,1,0,5.0,4.0,30.23
8.272,31.3301969,1,5.0,2.5,1,0,5.0,4.0,10.34
3.72,31.3301969,1,5.0,2.5,1,0,5.0,4.0,4.65
37.44,31.3301969,1,5.0,2.5,1,0,5.0,4.0,46.8
42.904,31.3301969,1,5.0,2.5,1,0,5.0,4.0,53.63
42.384,31.3301969,1,5.0,2.5,1,0,5.0,4.0,52.98
42.384,31.3301969,1,5.0,2.5,1,0,5.0,4.0,52.98
18.2,31.3301969,1,5.0,2.5,1,0,5.0,4.0,22.75
28.232,31.3301969,0,5.0,2.5,1,0,5.0,4.0,35.29
13.048,0.0057338,1,5.0,2.5,1,0,5.0,4.0,16.31
45.76,31.3301969,1,5.0,2.5,1,0,5.0,4.0,57.2
58.76,31.3301969,1,5.0,2.5,1,0,5.0,4.0,73.45
11.944,31.3301969,1,5.0,2.5,1,0,5.0,4.0,14.93
21.32,31.3301969,1,5.0,2.5,1,0,5.0,4.0,26.65
64.48,31.3301969,1,5.0,2.5,1,0,5.0,4.0,80.6
23.4,31.3301969,1,5.0,2.5,1,0,5.0,4.0,29.25
23.4,31.3301969,1,5.0,2.5,1,0,5.0,4.0,29.25
22.36,31.3301969,1,5.0,2.5,1,0,5.0,4.0,27.95
25.84,31.3301969,1,5.0,2.5,1,0,5.0,4.0,32.3
19.76,31.3301969,1,5.0,2.5,1,0,5.0,4.0,24.7
19.76,31.3301969,1,5.0,2.5,1,0,5.0,4.0,24.7
38.584,31.3301969,1,5.0,2.5,1,0,5.0,4.0,48.23
13.888,31.3301969,1,5.0,2.5,1,0,5.0,4.0,17.36
36.168,31.3301969,1,5.0,2.5,1,0,5.0,4.0,45.21
18.168,31.3301969,1,5.0,2.5,1,0,5.0,4.0,22.71
38.896,31.3301969,1,5.0,2.5,1,0,5.0,4.0,48.62
37.928,31.3301969,1,5.0,2.5,1,0,5.0,4.0,47.41
6.24,31.3301969,1,5.0,2.5,1,0,5.0,4.0,7.8
13.52,31.3301969,1,5.0,2.5,1,0,5.0,4.0,16.9
15.856,31.3301969,1,5.0,2.5,1,0,5.0,4.0,19.82
23.4,31.3301969,1,5.0,2.5,1,0,5.0,4.0,29.25
14.816,31.3301969,1,5.0,2.5,1,0,5.0,4.0,18.52
11.44,31.3301969,1,5.0,2.5,1,0,5.0,4.0,14.3
12.32,31.3301969,1,5.0,2.5,1,0,5.0,4.0,15.4
11.44,31.3301969,1,5.0,2.5,1,0,5.0,4.0,14.3
34.84,31.3301969,1,5.0,2.5,1,0,5.0,4.0,43.55
12.376,31.3301969,1,5.0,2.5,1,0,5.0,4.0,15.47
33.28,31.3301969,1,5.0,2.5,1,0,5.0,4.0,41.6
38.584,31.3301969,1,5.0,2.5,1,0,5.0,4.0,48.23
38.584,31.3301969,1,5.0,2.5,1,0,5.0,4.0,48.23
64.48,31.3301969,0,5.0,2.5,1,0,5.0,4.0,80.6
42.384,31.3301969,1,5.0,2.5,1,0,5.0,4.0,52.98
42.904,31.3301969,1,5.0,2.5,1,0,5.0,4.0,53.63
42.384,31.3301969,1,5.0,2.5,1,0,5.0,4.0,52.98
62.4,31.3301969,1,5.0,2.5,1,0,5.0,4.0,78.0
38.584,31.3301969,1,5.0,2.5,1,0,5.0,4.0,48.23
38.584,31.3301969,1,5.0,2.5,1,0,5.0,4.0,48.23
42.384,31.3301969,0,5.0,2.5,1,0,5.0,4.0,52.98
42.384,31.3301969,0,5.0,2.5,1,0,5.0,4.0,52.98
38.584,31.3301969,0,5.0,2.5,1,0,5.0,4.0,48.23
62.4,31.3301969,0,5.0,2.5,1,0,5.0,4.0,78.0
13.0,31.3301969,1,5.0,2.5,1,0,5.0,4.0,16.25
13.0,31.3301969,1,5.0,2.5,1,0,5.0,4.0,16.25
13.0,31.3301969,1,5.0,2.5,1,0,5.0,4.0,16.25
7.4,31.3301969,1,5.0,2.5,1,0,5.0,4.0,9.25
9.28,31.3301969,1,5.0,2.5,1,0,5.0,4.0,11.6
9.28,31.3301969,0,5.0,2.5,1,0,5.0,4.0,11.6
12.064,31.3301969,1,5.0,2.5,1,0,5.0,4.0,15.08
12.064,31.3301969,1,5.0,2.5,1,0,5.0,4.0,15.08
13.52,31.3301969,1,5.0,2.5,1,0,5.0,4.0,16.9
18.72,31.3301969,1,5.0,2.5,1,0,5.0,4.0,23.4
13.728,31.3301969,1,5.0,2.5,1,0,5.0,4.0,17.16
11.48,31.3301969,1,5.0,2.5,1,0,5.0,4.0,14.35
10.56,31.3301969,1,5.0,2.5,1,0,5.0,4.0,13.2
30.6,31.3301969,1,5.0,2.5,1,0,5.0,4.0,38.25
24.704,31.3301969,1,5.0,2.5,1,0,5.0,4.0,30.88
22.36,31.3301969,1,5.0,2.5,1,0,5.0,4.0,27.95
22.36,31.3301969,1,5.0,2.5,1,0,5.0,4.0,27.95
22.36,31.3301969,1,5.0,2.5,1,0,5.0,4.0,27.95
33.8,31.3301969,0,5.0,2.5,1,0,5.0,4.0,42.25
16.904,31.3301969,1,5.0,2.5,1,0,5.0,4.0,21.13
13.784,31.3301969,1,5.0,2.5,1,0,5.0,4.0,17.23
16.904,31.3301969,1,5.0,2.5,1,0,5.0,4.0,21.13
10.144,31.3301969,1,5.0,2.5,1,0,5.0,4.0,12.68
17.944,31.3301969,1,5.0,2.5,1,0,5.0,4.0,22.43
22.36,31.3301969,1,5.0,2.5,1,0,5.0,4.0,27.95
38.584,31.3301969,1,5.0,2.5,1,0,5.0,4.0,48.23
42.384,31.3301969,1,5.0,2.5,1,0,5.0,4.0,52.98
42.384,31.3301969,1,5.0,2.5,1,0,5.0,4.0,52.98
38.584,31.3301969,1,5.0,2.5,1,0,5.0,4.0,48.23
15.6,31.3301969,1,5.0,2.5,1,0,5.0,4.0,19.5
16.64,31.3301969,1,5.0,2.5,1,0,5.0,4.0,20.8
8.68,31.3301969,1,5.0,2.5,1,0,5.0,4.0,10.85
8.68,31.3301969,1,5.0,2.5,1,0,5.0,4.0,10.85
6.24,31.3301969,1,5.0,2.5,1,0,5.0,4.0,7.8
24.704,31.3301969,1,5.0,2.5,1,0,5.0,4.0,30.88
29.12,31.3301969,1,5.0,2.5,1,0,5.0,4.0,36.4
20.744,31.3301969,1,5.0,2.5,1,0,5.0,4.0,25.93
23.4,31.3301969,1,5.0,2.5,1,0,5.0,4.0,29.25
19.344,31.3301969,1,5.0,2.5,1,0,5.0,4.0,24.18
14.816,31.3301969,1,5.0,2.5,1,0,5.0,4.0,18.52
62.4,31.3301969,1,5.0,2.5,1,0,5.0,4.0,78.0
8.84,31.3301969,1,5.0,2.5,1,0,5.0,4.0,11.05
14.816,31.3301969,1,5.0,2.5,1,0,5.0,4.0,18.52
8.84,31.3301969,0,5.0,2.5,1,0,5.0,4.0,11.05
14.816,31.3301969,0,5.0,2.5,1,0,5.0,4.0,18.52
62.4,31.3301969,1,5.0,2.5,1,0,5.0,4.0,78.0
11.648,31.3301969,1,5.0,2.5,1,0,5.0,4.0,14.56
14.816,31.3301969,0,5.0,2.5,1,0,5.0,4.0,18.52
11.648,31.3301969,1,5.0,2.5,1,0,5.0,4.0,14.56
11.648,31.3301969,1,5.0,2.5,1,0,5.0,4.0,14.56
13.52,31.3301969,1,5.0,2.5,1,0,5.0,4.0,16.9
39.368,31.3301969,1,5.0,2.5,1,0,5.0,4.0,49.21
39.832,31.3301969,1,5.0,2.5,1,0,5.0,4.0,49.79
26.208,31.3301969,1,5.0,2.5,1,0,5.0,4.0,32.76
26.208,31.3301969,1,5.0,2.5,1,0,5.0,4.0,32.76
42.432,31.3301969,1,5.0,2.5,1,0,5.0,4.0,53.04
22.36,31.3301969,1,5.0,2.5,1,0,5.0,4.0,27.95
22.36,31.3301969,1,5.0,2.5,1,0,5.0,4.0,27.95
65.52,31.3301969,1,5.0,2.5,1,0,5.0,4.0,81.9
65.52,31.3301969,1,5.0,2.5,1,0,5.0,4.0,81.9
38.584,31.3301969,1,5.0,2.5,1,0,5.0,4.0,48.23
38.584,31.3301969,1,5.0,2.5,1,0,5.0,4.0,48.23
22.36,31.3301969,1,5.0,2.5,1,0,5.0,4.0,27.95
38.584,31.3301969,1,5.0,2.5,1,0,5.0,4.0,48.23
11.648,31.3301969,1,5.0,2.5,1,0,5.0,4.0,14.56
16.328,31.3301969,1,5.0,2.5,1,0,5.0,4.0,20.41
33.752,31.3301969,1,5.0,2.5,1,0,5.0,4.0,42.19
32.712,31.3301969,1,5.0,2.5,1,0,5.0,4.0,40.89
32.712,31.3301969,0,5.0,2.5,1,0,5.0,4.0,40.89
23.608,31.3301969,1,5.0,2.5,1,0,5.0,4.0,29.51
23.608,31.3301969,1,5.0,2.5,1,0,5.0,4.0,29.51
42.616,31.3301969,1,5.0,2.5,1,0,5.0,4.0,53.27
16.64,31.3301969,1,5.0,2.5,1,0,5.0,4.0,20.8
30.68,31.3301969,0,5.0,2.5,1,0,5.0,4.0,38.35
30.68,31.3301969,1,5.0,2.5,1,0,5.0,4.0,38.35
39.0,31.3301969,1,5.0,2.5,1,0,5.0,4.0,48.75
30.68,31.3301969,1,5.0,2.5,1,0,5.0,4.0,38.35
30.68,31.3301969,0,5.0,2.5,1,0,5.0,4.0,38.35
67.6,31.3301969,0,5.0,2.5,1,0,5.0,4.0,84.5
18.72,31.3301969,1,5.0,2.5,1,0,5.0,4.0,23.4
25.48,31.3301969,1,5.0,2.5,1,0,5.0,4.0,31.85
39.368,31.3301969,1,5.0,2.5,1,0,5.0,4.0,49.21
11.648,31.3301969,1,5.0,2.5,1,0,5.0,4.0,14.56
11.648,31.3301969,1,5.0,2.5,1,0,5.0,4.0,14.56
23.608,31.3301969,1,5.0,2.5,1,0,5.0,4.0,29.51
25.48,31.3301969,1,5.0,2.5,1,0,5.0,4.0,31.85
6.664,0.0057338,0,5.0,2.5,1,0,5.0,4.0,8.33
2.592,0.0057338,1,5.0,2.5,1,0,5.0,4.0,3.24
3.096,0.0057338,1,5.0,2.5,1,0,5.0,4.0,3.87
9.152,0.06153545,0,5.0,2.5,1,0,5.0,4.0,11.44
18.24,0.06153545,1,5.0,2.5,1,0,5.0,4.0,22.8
4.512,0.124228,1,5.0,2.5,1,0,5.0,4.0,5.64
32.64,0.1862096,0,5.0,2.5,1,0,5.0,4.0,40.8
45.12,0.1862096,1,5.0,2.5,1,0,5.0,4.0,56.4
59.28,0.1862096,1,5.0,2.5,1,0,5.0,4.0,74.1
52.8,0.1862096,0,5.0,2.5,1,0,5.0,4.0,66.0
48.0,0.1862096,1,5.0,2.5,1,0,5.0,4.0,60.0
40.56,0.1862096,1,5.0,2.5,1,0,5.0,4.0,50.7
37.44,0.1862096,1,5.0,2.5,1,0,5.0,4.0,46.8
63.36,0.1862096,1,5.0,2.5,1,0,5.0,4.0,79.2
26.88,0.1862096,1,5.0,2.5,1,0,5.0,4.0,33.6
39.36,0.1862096,0,5.0,2.5,1,0,5.0,4.0,49.2
31.68,0.1862096,1,5.0,2.5,1,0,5.0,4.0,39.6
40.32,0.1862096,1,5.0,2.5,1,0,5.0,4.0,50.4
52.8,0.1862096,1,5.0,2.5,1,0,5.0,4.0,66.0
47.04,0.1862096,0,5.0,2.5,1,0,5.0,4.0,58.8
